,state,ft,bt,km,transmission,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Engine Displacement,Transmission,Year of Manufacture,Features,Mileage,Engine,Max Power,Torque,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Fuel Suppy System,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Kerb Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,No Door Numbers,Cargo Volumn
44,bangalore,Petrol,Sedan,"1,20,000",Manual,1,Hyundai,Hyundai Elantra,2013,1471,SX,650000.0,2013,Third Party insurance,Petrol,5.0,120000,KA41,1797 cc,Manual,2013.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",16.3,1797.0,147.5bhp@6500rpm,177,Others,Dual VTVT Petrol Engine,1797.0,177.5Nm@4700rpm,4,Multipoint Injection,No,No,4530,1775,1470,2700,1329kg,6 Speed ,FWD,Power,5.3,Disc,Disc,"Tubeless,Radial",4,355
45,bangalore,Diesel,Sedan,"59,000",Automatic,1,Audi,Audi A6,2015,36,35 TDI,2089999.9999999998,2016,Third Party insurance,Diesel,5.0,59000,HR26,1968 cc,Automatic,2015.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",18.53,1968.0,187.74bhp@3800-4200rpm,400,White,In Line Diesel Engine,1968.0,400Nm@1750-3000rpm,4,CRDI,Yes,No,4933,1874,1455,2912,1735kg,7 Speed,FWD,Power,5.95,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",4,355
46,bangalore,Petrol,Hatchback,"18,835",Manual,1,Maruti,Maruti Alto 800,2021,7277,VXI Plus BSVI,411000.00000000006,2021,Zero Dep,Petrol,5.0,18835,KA50,796 cc,Manual,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",22.05,796.0,47.33bhp@6000rpm,69,Silver,F8D Petrol Engine,796.0,69Nm@3500rpm,3,,,,3445,1515,1475,2360,762kg,5 Speed,,,4.6,Disc,Drum,Tubeless Tyres,5,355
47,bangalore,Diesel,SUV,"1,20,000",Manual,2,Mahindra,Mahindra Scorpio,2010,5716,SLE 7S BSIII,650000.0,2010,Third Party insurance,Diesel,7.0,120000,KA19,2179 cc,Manual,2010.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking",12.05,2179.0,120bhp@4000rpm,290,Gray,mHawk CRDe Engine,2179.0,290Nm@1800-2800rpm,4,CRDI,Yes,No,4430,1817,1975,2680,1990,5 Speed,2 WD,Power,5.6,Disc,Drum,"Tubeless,Radial",5,355
48,bangalore,Petrol,Hatchback,"40,000",Automatic,1,Mini,Mini 3 DOOR,2016,5176,Cooper S BSVI,3675000.0,2016,Comprehensive,Petrol,4.0,40000,KA51,1998 cc,Automatic,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Rear,Anti Lock Braking System,Brake Assist,Cd Player",17.33,1998.0,189.08bhp@4700-6000pm,280,White,Petrol Engine,1998.0,280Nm@1250rpm,4,MPFi,Yes,No,3850,1727,1414,2495,1250kg,7 Speed,2WD,electric,5.4,Disc,Disc,Runflat Tyres,3,355
49,bangalore,Petrol,Hatchback,"60,932",Manual,1,Tata,Tata Tiago,2019,6969,XZ Plus,610000.0,2019,Comprehensive,Petrol,5.0,60932,KA03,1199 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",23.84,1199.0,83.83bhp@6000rpm,114,Red,Revotron Engine,1199.0,114Nm@3500rpm,3,MPFi,No,No,3746,1647,1535,2400,1012kg,5 Speed,FWD,Power,5.0,Disc,Drum,Tubeless,5,242
50,bangalore,Petrol,SUV,"33,539",Automatic,2,Kia,Kia Seltos,2020,7122,GTX Plus DCT,1675000.0,2020,Comprehensive,Petrol,5.0,33539,KA05,1353 cc,Automatic,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",16.5,1353.0,138.08bhp@6000rpm,242,White,Smartstream G1.4,1353.0,242nm@1500-3200rpm,4,GDi,Yes,,4315,1800,1645,2610,1535,7-Speed DCT,FWD,Electric,5.0,Disc,Disc,"Tubeless, Radial",5,433
51,bangalore,Petrol,Hatchback,"66,837",Manual,2,Tata,Tata Tiago,2018,2985,1.2 Revotron XZ WO Alloy,530000.0,2018,Comprehensive,Petrol,5.0,66837,KA05,1199 cc,Manual,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",23.84,1199.0,84bhp@6000rpm,114,Brown,Revotron Engine,1199.0,114Nm@3500rpm,3,MPFi,No,No,3746,1647,1535,2400,1012kg,5 Speed,FWD,Power,5.0,Disc,Drum,Tubeless,5,355
52,bangalore,Diesel,Sedan,400,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2022,7406,AMG E 350d BSVI,7990000.000000001,2022,Third Party,Diesel,5.0,400,KA53,2925 cc,Automatic,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",19.7,2925.0,281.61bhp@3400-4600rpm,600,White,3.0 L in-line 6 cylinder engine,2925.0,600Nm@1200-3200rpm,6,Direct Injection,Yes,,5075,2065,1495,3079,1980,9-Speed,,Electric,5.0,Ventilated Disc,ventilated disc,,4,355
53,bangalore,Petrol,Hatchback,"60,000",Manual,2,Maruti,Maruti Alto,2008,3903,LXi,250000.0,2008,Third Party insurance,Petrol,5.0,60000,,796 cc,Manual,2008.0,"Power Steering,Remote Trunk Opener,Air Conditioner,Heater,Manually Adjustable Exterior Rear View Mirror,Tinted Glass,Brake Assist,Halogen Headlamps,Usb Auxiliary Input",19.7,796.0,46.3bhp@6200rpm,62,Others,In-Line Engine,796.0,62Nm@3000rpm,3,MPFI,No,No,3495,1475,1460,2360,705kg,5 Speed,FWD,Power,4.6,Disc,Drum,"Tubeless,Radial",5,355
54,bangalore,Petrol,Hatchback,"44,285",Manual,1,Hyundai,Hyundai i20,2019,6808,Magna Plus BSIV,715000.0,2019,Third Party insurance,Petrol,5.0,44285,KA09,1197 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",18.6,1197.0,81.86bhp@6000rpm,117,Grey,Kappa VTVT Petrol Engine,1197.0,117nm@4000rpm,4,MPFI,No,No,3985,1734,1505,2570,1120,5 Speed,FWD,Power,5.2,Disc,Drum,"Tubeless,Radial",5,285
55,bangalore,Diesel,SUV,"1,00,000",Automatic,2,Mercedes-Benz,Mercedes-Benz GL-Class,2014,4634,350 CDI Blue Efficiency,3500000.0,2014,Third Party insurance,Diesel,7.0,100000,PY01,2987 cc,Automatic,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",11.3,2987.0,254.8bhp@3600rpm,619,Others,V-Type Diesel Engine,2987.0,619Nm@1600-2400rpm,6,CRDI,Yes,No,5120,2141,1850,3075,2535kg,7 Speed,AWD,Power,6.2,Disc,Disc,"Tubeless,Radial",5,355
56,bangalore,Diesel,SUV,"25,000",Automatic,1,Tata,Tata New Safari,2021,8311,XZA Plus 6 Str AT BSVI,2250000.0,2021,Comprehensive,Diesel,6.0,25000,KA19,1956 cc,Automatic,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",14.08,1956.0,167.67bhp@3750rpm,350,White,Kryotec 2.0 L Turbocharged Engine,1956.0,350Nm@1750-2500rpm,4,,Yes,,4661,1894,1786,2741,1825kg,6-Speed,,Power,5.0,Disc,Disc,"Tubeless, Radial",5,73
57,bangalore,Petrol,Hatchback,"36,735",Manual,1,Hyundai,Hyundai Grand i10,2018,5607,1.2 Kappa Asta,625000.0,2019,Comprehensive,Petrol,5.0,36735,KA03,1197 cc,Manual,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.9,1197.0,81.86bhp@6000rpm,113,Blue,Kappa VTVT Petrol Engine,1197.0,113.75nm@4000rpm,4,MPFI,No,No,3765,1660,1520,2425,1060,5 Speed,FWD,Power,4.8,Disc,Drum,Tubeless,5,256
58,bangalore,Diesel,SUV,"79,000",Automatic,1,Audi,Audi Q7,2015,122,35 TDI Quattro Premium Plus,2695000.0,2015,Comprehensive,Diesel,7.0,79000,KA51,2967 cc,Automatic,2015.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",12.07,2967.0,241.4bhp@3800-4400rpm,550,White,V-Type Diesel Engine,2967.0,550Nm@1750-2750rpm,6,CRDI,Yes,No,5089,2177,1737,3002,2345kg,8 Speed Tiptronic,AWD,Power,6.0,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",5,355
59,bangalore,Diesel,SUV,"1,20,000",Manual,2,Mahindra,Mahindra Scorpio,2010,3700,SLE BSIII,650000.0,2010,Third Party insurance,Diesel,8.0,120000,KA19,2179 cc,Manual,2010.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking",12.05,2179.0,120bhp@4000rpm,290,Gray,mHawk CRDe Engine,2179.0,290Nm@1800-2800rpm,4,CRDi,Yes,No,4430,1817,1975,2680,1970,5 Speed,FWD,Power,5.6,Disc,Drum,"Tubeless,Radial",5,355
60,bangalore,Petrol,Hatchback,"10,000",Automatic,1,Renault,Renault KWID,2022,7433,1.0 RXT AMT Opt,550000.0,2022,Third Party insurance,Petrol,5.0,10000,KA50,999 cc,Automatic,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",22.0,999.0,67bhp@5500rpm,91,Others,Petrol Engine,999.0,91Nm@4250rpm,3,MPFi,No,No,3731,1579,1474,2422,750,5 Speed,FWD,Electric,4.9,Disc,Drum,"Tubeless,Radial",5,279
61,bangalore,Diesel,SUV,"53,645",Manual,1,Tata,Tata Nexon,2018,5996,1.5 Revotorq XM,825000.0,2018,Comprehensive,Diesel,5.0,53645,KA05,1497 cc,Manual,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",21.5,1497.0,108.5bhp@3750rpm,260,White,"Revotorq, 1.5L Turbocharged engine",1497.0,260Nm@1500-2750rpm,4,CDI,Yes,No,3994,1811,1607,2498,1305Kg,6 Speed,FWD,Power,5.1,Disc,Drum,Tubeless Radial Tyres,5,350
62,bangalore,Petrol,Hatchback,"1,00,000",Manual,2,Hyundai,Hyundai Getz,2006,1511,GLS,220000.00000000003,2006,Third Party insurance,Petrol,5.0,100000,KA03,1341 cc,Manual,2006.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Child Safety Locks,Passenger Side Rear View Mirror,Cassette Player",15.3,1341.0,83 PS @ 5500 rpm ,115,Others,In-Line Engine,1341.0,115 Nm @ 3200 rpm ,4,PFI,No,No,3810,1665,1515,2455,1095kg,5 Speed,,Power,5.0,Ventilated Disc,Drum,"Tubeless,Radial",5,355
63,bangalore,Petrol,Hatchback,"53,982",Automatic,1,Maruti,Maruti Celerio,2014,10358,VXI AMT,428000.0,2014,Comprehensive,Petrol,5.0,53982,KA03,998 cc,Automatic,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking",26.68,998.0,65.71bhp@5500rpm,89,Others,K10C,998.0,89Nm@3500rpm,3,,,,3695,1655,1555,2435,815,5-Speed,,Electric,5.0,Ventilated Disc,Drum,"Tubeless, Radial",5,313
64,bangalore,Diesel,Sedan,"1,10,000",Manual,1,Skoda,Skoda Rapid,2014,3152,1.5 TDI Ambition With Alloy Wheel,695000.0,2014,Third Party insurance,Diesel,5.0,110000,KA03,1498 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",21.14,1498.0,103.52bhp@4400rpm,250,Black,Diesel Engine,1498.0,250Nm@1500-2500rpm,4,Direct Injection,Yes,No,4386,1699,1466,2552,1206kg,5 Speed,FWD,Power,5.3,Disc,Drum,"Tubeless,Radial",4,355
65,bangalore,Petrol,SUV,"37,741",Manual,2,Ford,Ford Ecosport,2019,7350,1.5 Petrol Titanium,930000.0000000001,2019,Third Party insurance,Petrol,5.0,37741,KA01,1496 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",15.9,1496.0,120.69bhp@6500rpm,149,White,Ti-VCT Petrol Engine,1496.0,149Nm@4500rpm,3,Direct Injection,No,No,3998,1765,1647,2519,1225Kg,5 Speed,FWD,Electric,5.3,Ventilated Disc,Drum,"Tubeless,Radial",4,355
66,bangalore,Petrol,Hatchback,"17,367",Manual,1,Maruti,Maruti Alto 800,2021,7277,VXI Plus BSVI,455000.0,2021,Comprehensive,Petrol,5.0,17367,KA02,796 cc,Manual,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",22.05,796.0,47.33bhp@6000rpm,69,Silver,F8D Petrol Engine,796.0,69Nm@3500rpm,3,,,,3445,1515,1475,2360,762kg,5 Speed,,,4.6,Disc,Drum,Tubeless Tyres,5,355
67,bangalore,Diesel,SUV,"94,000",Manual,1,Hyundai,Hyundai Creta,2017,1443,1.6 CRDi SX Plus,1195000.0,2017,Comprehensive,Diesel,5.0,94000,KA05,1582 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",19.67,1582.0,126.2bhp@4000rpm,259,Grey,U2 CRDI VGT Engine,1582.0,259.9Nm@1900-2750rpm,4,CRDi,Yes,No,4270,1780,1630,2590,1320,6 Speed,FWD,Power,5.3,Disc,Drum,Tubeless,5,355
68,bangalore,Diesel,SUV,"33,700",Automatic,1,Tata,Tata Harrier,2021,9846,XZA Plus AT,2175000.0,2021,Comprehensive,Diesel,5.0,33700,KA04,1956 cc,Automatic,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",14.6,1956.0,167.67bhp@3750rpm,350,Grey,Kryotec 2.0 L Turbocharged Engine,1956.0,350Nm@1750-2500rpm,4,,Yes,,4598,1894,1706,2741,1700,6-Speed,,Power,5.0,Disc,Disc,"Tubeless, Radial",5,425
69,bangalore,Petrol,Hatchback,"54,601",Manual,3,Maruti,Maruti Swift,2014,10403,VXI,442000.0,2014,Comprehensive,Petrol,5.0,54601,KA53,1197 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Radio",22.38,1197.0,88.50bhp@6000rpm,113,White,K Series Dual jet,1197.0,113Nm@4400rpm,4,,,,3845,1735,1530,2450,875-905,5-Speed,,Electric,4.8,Disc,Drum,"Radial, Tubeless",5,268
70,bangalore,Diesel,Hatchback,"1,10,000",Manual,1,Maruti,Maruti Swift,2018,6195,VDI,690000.0,2018,Third Party insurance,Diesel,5.0,110000,KA41,1248 cc,Manual,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",28.4,1248.0,74bhp@4000rpm,190,Others,DDiS 190 Engine,1248.0,190Nm@2000rpm,4,CRDi,Yes,No,3840,1735,1530,2450,960Kg,5,,Power,5.0,Disc,Drum,Tubeless,5,355
71,bangalore,Petrol,Hatchback,"64,000",Manual,2,Maruti,Maruti Celerio,2017,3983,ZXI Optional,500000.0,2017,Third Party,Petrol,5.0,64000,KA04,998 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",23.1,998.0,67.04bhp@6000rpm,90,Red,K10B Engine,998.0,90Nm@3500rpm,3,MPFi,No,No,3715,1635,1565,2425,850kg,5 Speed ,FWD,Power,4.7,Ventilated Disc,Drum,"Tubeless, Radial",5,355
72,bangalore,Diesel,Sedan,"40,525",Automatic,1,BMW,BMW 3 Series GT,2016,6631,Luxury Line,3395000.0000000005,2016,Comprehensive,Diesel,5.0,40525,KA66,1995 cc,Automatic,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",21.76,1995.0,188bhp@4000rpm,400,White,TwinPower Turbo 4-Cylinder Diesel Engine,1995.0,400Nm@1750-2500rpm,4,CRDi,Yes,No,4824,1828,1508,2920,1720,8 Speed,RWD,Power,5.5,Disc,Disc,Run-Flat,4,520
73,bangalore,Diesel,Sedan,"1,00,000",Manual,1,Maruti,Maruti Ciaz,2015,4002,VDi Plus,650000.0,2015,Third Party insurance,Diesel,5.0,100000,,1248 cc,Manual,2015.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",26.21,1248.0,88.5bhp@4000rpm,200,White,DDIS 200 Engine,1248.0,200Nm@1750rpm,4,CRDI,Yes,No,4490,1730,1485,2650,1105kg,5 Speed,FWD,Power,5.4,Ventilated Discs,Drum,"Tubeless, Radial",4,355
74,bangalore,Petrol,Hatchback,"44,154",Automatic,2,Honda,Honda Jazz,2016,1340,1.2 V AT i VTEC,537000.0,2016,Comprehensive,Petrol,5.0,44154,KA03,1199 cc,Automatic,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",19.0,1199.0,88.7bhp@6000rpm,110,White,i-VTEC Petrol Engine,1199.0,110Nm@4800rpm,4,PGM - Fi,No,No,3955,1694,1544,2530,1066kg,5 Speed,FWD,Power,5.0,Disc,Drum,"Tubeless,Radial",5,355
75,bangalore,Diesel,MUV,"70,000",Manual,1,Renault,Renault Lodgy,2016,5099,110PS RxZ 7 Seater,750000.0,2016,Third Party insurance,Diesel,7.0,70000,,1461 cc,Manual,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",19.98,1461.0,108.5bhp@4000rpm,245,White,dCI Engine,1461.0,245Nm@1750rpm,4,CRDi,Yes,No,4498,1751,1697,2810,1360kg,6 Speed,FWD,Power,5.55,Ventilated Disc,Drum,Tubeless,5,355
76,bangalore,Petrol,Sedan,"79,000",Automatic,1,Skoda,Skoda Octavia,2018,6121,1.8 TSI AT L K,1789999.9999999998,2018,Comprehensive,Petrol,5.0,79000,KA20,1798 cc,Automatic,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",15.1,1798.0,178bhp@5100-6200rpm,250,White,1.8TSI Petrol Engine,1798.0,250Nm@1250-5000rpm,4,Direct Injection,Yes,No,4670,1814,1476,2688,1376kg,7 Speed,FWD,Power,5.2,Disc,Disc,"Tubeless,Radial",4,590
77,bangalore,Petrol,Hatchback,"68,039",Manual,2,Tata,Tata Tiago,2017,2969,1.2 Revotron XT,468000.0,2018,Third Party insurance,Petrol,5.0,68039,KA53,1199 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",23.84,1199.0,84bhp@6000rpm,114,Orange,Revotron Engine,1199.0,114Nm@3500rpm,3,MPFi,No,No,3746,1647,1535,2400,980kg,5 Speed,FWD,Power,5.0,Disc,Drum,Tubeless,5,355
78,bangalore,Petrol,Hatchback,"60,000",Manual,2,Maruti,Maruti Ritz,2014,4141,VXi,420000.0,2014,Third Party insurance,Petrol,5.0,60000,KA03,1197 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks",18.5,1197.0,85.80bhp@6000rpm,114,Silver,K Series Petrol Engine,1197.0,114Nm@4000rpm,4,MPFI,No,No,3775,1680,1620,2360,1015kg,5 Speed,FWD,Power,4.7,Ventilated Disc,Drum,"Tubeless,Radial",5,355
79,bangalore,Petrol,Hatchback,"60,000",Manual,2,Maruti,Maruti Ritz,2014,4141,VXi,420000.0,2014,Third Party insurance,Petrol,5.0,60000,KA03,1197 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks",18.5,1197.0,85.80bhp@6000rpm,114,Silver,K Series Petrol Engine,1197.0,114Nm@4000rpm,4,MPFI,No,No,3775,1680,1620,2360,1015kg,5 Speed,FWD,Power,4.7,Ventilated Disc,Drum,"Tubeless,Radial",5,355
80,bangalore,Petrol,Hatchback,"10,000",Manual,1,Hyundai,Hyundai i20,2021,8171,Asta Turbo iMT DT,919999.9999999999,2021,Third Party insurance,Petrol,5.0,10000,KA51,998 cc,Manual,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",20.0,998.0,118.36bhp@6000rpm,171,Others,1.0 l Turbo GDi petrol,998.0,171.62nm@1500-4000rpm,3,,Yes,,3995,1775,1505,2580,1260,6 Speed IMT,,Electric,5.0,Disc,Drum,"Tubeless, Radial",5,311
81,bangalore,Petrol,Sedan,"49,873",Manual,1,Honda,Honda City,2013,1264,V MT,533000.0,2013,Third Party,Petrol,5.0,49873,KA05,1497 cc,Manual,2013.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",16.8,1497.0,116.3bhp@6600rpm,146,Yellow,SOHC i-VTEC,1497.0,146Nm@4800rpm,4,EFI(Electronic Fuel Injection),No,No,4440,1695,1485,2550,1095kg,5 Speed,FWD,Power,5.3,Disc,Drum,"Tubeless,Radial",4,355
82,bangalore,Petrol,Hatchback,"90,000",Automatic,3,Volkswagen,Volkswagen Polo,2013,1961,GT TSI,850000.0,2013,Third Party insurance,Petrol,5.0,90000,KA03,1197 cc,Automatic,2013.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",17.2,1197.0,103.6bhp@5000rpm,175,Others,TSi Petrol Engine ,1197.0,175Nm@1500-4100rpm,4,MPFI ,Yes,No,3970,1682,1453,2456,1380,7 Speed,FWD,Power,4.97,Disc,Drum,"Tubeless,Radial",5,355
83,bangalore,Diesel,Sedan,"48,960",Manual,2,Skoda,Skoda Rapid,2017,3141,1.5 TDI Ambition BSIV,751000.0,2017,Third Party insurance,Diesel,5.0,48960,KA52,1498 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",21.13,1498.0,108.6bhp@4000rpm,250,Silver,Diesel Engine,1498.0,250Nm@1500-2500rpm,4,Direct Injection,Yes,No,4413,1699,1466,2552,1192kg,5 Speed,FWD,Power,5.0,Disc,Drum,"Tubeless,Radial",4,460
84,bangalore,Diesel,Hatchback,"70,000",Manual,2,Hyundai,Hyundai Grand i10,2014,1551,CRDi Era,388000.0,2014,Third Party insurance,Diesel,5.0,70000,KA04,1120 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Child Safety Locks,Day Night Rear View Mirror",24.0,1120.0,70bhp@4000rpm,160,Others,U2 CRDi  Diesel Engine,1120.0,160Nm@1500-2750rpm,3,CRDi,No,No,3765,1660,1520,2425,1025kg,5 Speed,FWD,Power,4.8,Disc,Drum,Tubeless,5,355
85,bangalore,Petrol,Hatchback,"68,000",Manual,2,Hyundai,Hyundai i20,2013,1654,Sportz 1.2,490000.00000000006,2013,Comprehensive,Petrol,5.0,68000,KA51,1197 cc,Manual,2013.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.5,1197.0,82.85bhp@6000rpm,113,Silver,Kappa VTVT Petrol Engine,1197.0,113.7Nm@4000rpm,4,MPFI,No,No,3995,1710,1505,2525,1040,5 Speed,FWD,Power,5.0,Disc,Drum,"Tubeless,Radial",5,355
86,bangalore,Diesel,SUV,"23,017",Manual,1,Mahindra,Mahindra KUV 100,2016,3558,mFALCON D75 K6,494000.00000000006,2016,Third Party,Diesel,6.0,23017,KA04,1198 cc,Manual,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",25.32,1198.0,77bhp@3750rpm,190,Orange,mFALCON D75 Engine,1198.0,190Nm@1750-2250rpm,3,CRDi,Yes,No,3675,1715,1655,2385,1135,5 Speed,FWD,Power,5.05,Disc,Drum,"Tubeless,Radial",5,355
87,bangalore,Diesel,Hatchback,"83,000",Manual,2,Hyundai,Hyundai i20,2013,1657,Asta 1.4 CRDi,525000.0,2014,Comprehensive,Diesel,5.0,83000,KA03,1396 cc,Manual,2013.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",21.27,1396.0,88.76bhp@4000rpm,219,Brown,U2 CRDI Diesel Engine,1396.0,219.6Nm@1500-2750rpm,4,CRDI,No,No,3995,1710,1505,2525,1120,6 Speed,FWD,Power,5.0,Disc,Disc,"Tubeless,Radial",5,355
